,Text
1747,"mình thẳng và mình thích trai thẳng hai ta cùng ""thẳng"" hì hì',"
1748,Vì phụ nữ son môi
1749,Nhức đầuu nhỉ
1750,mik là bisexual 🏳‍🌈
1751,Tính hiệu từ cõi âm truyền về
1752,thì tại đag yêu bị thk kia bỏ nên đi lấy vợ đó a
1753,Bắt cá 2 tay mà nói đạo lý hay ghê 😳
1754,Gặp đúng người thì yêu thôi.Giới tính chả liên quan gì
1755,😂 hú hồn tưởng loan. luan. á
1756,Dễ thương 😊
1757,"E vứt mâm như vậy a ko đồng ý e ơi..e phải vứt thẳng vào mặt bà mẹ ck a mới đồng ý',"
1758,sao nghe mà xót xa quá🥺
1759,ko cần tui là pansexual
1760,Xin lỗi bạn khi 2 người hẹn hò con trai trả tiền là lẽ đương nhiên nó thể hiện sự ga lăng của một người đàn ông ko thích thì chia đôi
1761,việc nặng không nhận
1762,thờ cúng tổ tiên xong ngay chính gia đình t toàn là phụ nữ nhớ ngày nấu nướng cúng kiếng bái lạy thường xuyên 😂 mấy ông hiếm khi đốt nén nhang cúng kiếng
1763,T đây lấy ck xong thấy mệt mỏi quá . Tưởng có thêm thằng k.trai lớn 😅 . Muốn chuyển qua iu nữ luôn cho khoẻ kkkk
1764,@. mất zk
1765,"t con gái, lương tháng gần 50tr mà t cũng chưa mua đc cái gì đây"
1766,đang nuôi con nhỏ bị ck chê vô dụng
1767,out game
1768,This video gave me chills ủa cây máy video là phim hả?
1769,nghe chuyện mà mệt các vấn để nhậy cảm😁😁😁
1770,LGBT VÀ HỦ MUÔN NĂM
1771,"chuẩn r:""))"
1772,vì cô ấy dễ thương🥰
1773,"tôi đã lh 2lần ,bjo nuôi 2thằng ,lớn 18,bé 4t ( mà cả 2vk đều đưa con mình nuôi😄😄😄😄😄😄😄)"
1774,ko tui yêu LGBT
1775,"chiều con gặp cô ở trường con nè ,cô về tập huấn đk"
1776,"chả hiểu sao là con người với nhau mà cứ làm khó nhau bởi định kiến xã hội, cho hỏi mấy người kì thị là trái tim bạn có giới tính k ạ =))"
1777,Tuyến lệ sinh ra không phải để trưng. Khóc không hề đồng nghĩa với yếu đuối hay ẻo lả. Việc khóc còn có thể giúp còn người giải toả cảm xúc.
1778,"Nữ quyền,đen quyền,LGBT quyền,...của Tây đang phá hoại truyền thống của VN. đất nước mất văn hoá là mất hết."
1779,@ᴳᵒᵈ乡ⓖⓞⓓⓓⓔⓢⓢ♕⁀ᶦᵈᵒᶫ anh cũng muốn qua
1780,chời ơi vô cmt ở dưới quá chời xì trây luôn mấy ní ơi😂
1781,tui thấy mấy nước này toàn mấy nước gần Trung Đông
1782,"Nhật ký vàng anh, coi hơn 10 năm r giờ vẫn còn coi…"
1783,@phngnguyn463 Quá khứ kia của T
1784,ko ai chọn được số phận mình phải tôn trọng họ ❤️❤️❤️
1785,nghe mà tủi thân cho cô gái và xót xa cho người mẹ 🥺😢
1786,"Quan điểm này coi thường, phủ nhận vai trò của đàn ông ở chỗ nào mà kêu là độc hại? Mỗi người nam hay nữ đều là cá thể độc lập có phải cây tầm gửi đâu"
1787,"Làm gốm bát tràng với lẩu gà bình thuận à',"
1788,làm mình nhớ đến bộ phim đình đám Danish Girl của Denmark. 🥰
1789,từ khi em tớ xinh ra thì mẹ tớ cũng trọng nam khinh nữ
1790,"Tôi ko giải thích vì đéo ai tin tôi là bisexual đm =)))',"
1791,"kịch bản khung loz quá =)))))',"
1792,2 bé là ai sinh nhỉ?
1793,thời hiện đại mà nhiều người còn cổ hủ 🥺 may người xung quanh mình ai cũng thoáng 🥰
1794,Cả 3 người thấy cưng quá ☺️☺️
1795,Áp lực thật đấy k có tiền k giám lấy vợ mà muộn nữa k lấy lại k có ai để lấy luôn haizz
1796,@V.N.Liên >:33 thấy chưa
1797,nhưng bot cứng vs bot mềm thì oki
1798,Omg
1799,em cứ thắc mắc là lá cờ đó có nghĩa là j ạ
1800,mình kiếm tiền nhưng vk vẫn khi thường giờ đòi bỏ ly hôn đòi bán nhà đi lấy ck ko nhường quyền nuôi con cho ck.đã ko kiếm đc còn ăn chơi đua đòi
1801,Nhật thật sáng suốt 👍
1802,Ủa là sao
1803,coi hài vcl
1804,"Anh thám tử ngầu ghê nhưng mình ghét thằng mặt lợn áo trắng',"
1805,T thấy đẹp m🙃
1806,"Lào 24',"
1807,❤️‍🔥❤️‍🔥
1808,Dăm 3 ngày lễ có cũng đc ko có cũng đc đối vs tôi những thứ đó chẳng quan trọng 👍
1809,nó chỉ là một tình yêu cùng giới . nó rất rất là bình thường . người ta nói là tình yêu không phân biệt giới tình . mà sau bộ họ không chấp nhận nó .
1810,gắt vậy
1811,ck mình cũng vậy. áp lực lắm. thấy con ngày 1 lớn càng cố gắng làm nhiều hơn để lo cho con dc đầy đủ mặc dù lương ck mình tầm 30 tr /tháng
1812,Thấu hiểu
1813,come out là j
1814,Em còn ko đc thắp hương cho ông nội chỉ vì em là bisexual 😌
1815,"Tổ quật nè mụi ngừi ơiiii :))))) Hồng ThủyThương MendyTường VYĐông TuyếtSan Pham',"
1816,"Võ Minh Nhựt đừng dị nha bà',"
1817,Bạn nam đi ct hay đánh nhau ko được việc
1818,"cách sn của b rất tích cực,b vậy nó thể hiện ra ngoài,trên gương mặt tươi tắn của b..."
1819,Việt nam lm vậy thì tốt
1820,tim đầu
1821,Giờ chỉ cần mâu thuẫn 1 chút là bỏ nhau.
1822,tuy t kh phải lgbt nhưng t mê boylove
1823,T coi mà t k chịu dc nói gì người khác
1824,"thằng ck lm mới xinh
ko lm sao xinh"
1825,con sinh ra mà nói chắc chắn hơn
1826,"Nhìn qua thì cũng phải biết nhìn lại, hạnh phúc êm ấm chung thuỷ thì đã cơm lành canh ngọt chứ ở đấy mà li hôn"
1827,muốn nói lắm nhưng sợ bôa mẹ...
1828,Ông tuân đẹp ghê
1829,xa hoi gio that đáng sợ .
1830,"Bình đẳng giới là sự công bằng về quyền lợi, thế mà vẫn có mấy đứa con gái mang cái cơ chế sinh học và sức khỏe đề kháng ra để so bì với phản biện ?"
1831,kiếm tim khó quá nhỉ
1832,"Cái này đa số đều sai nhé , đàn ông ra ngoài bản lĩnh ko có ,khí phách không có , thì lấy chỗ nào cho người ta dựa dẫm ?"
1833,Ét o ét
1834,hai đứa dể thương quá
1835,"Người mang khái niệm này đã đính chính là ko có khái niệm này và khuyên mọi ng ko nên dùng nữa, xh loài sói và người khác nhau ko so sánh đc"
1836,"Bạn bè trong lớp tui biết,tụi nó không xa lánh mà còn rất tốt với tôi😳"
1837,Đúng thật nha ko chệch đi đâu đc
1838,Vẫn Ố Dề như năm nào
1839,thôi cãi nhau làm gì😅.đời là vậy mà tại con gái ít hơn con trai nên chúng ta phải cạnh tranh nên chịu thiệt một tí cũng đc khi nào về nhà từ từ thay
1840,lẩu gà bến tre mà
1841,"Bê cả mâm của mẹ cpn nó đổ hết đi cho nó tự nấu ăn chứ trọng nam khinh nữ thì Cho nó nhịn đói luôn',"
1842,"giáo viên tr mik đang hc có 3 loại gv lớn tuổi thì nói mấy bạn Nam đừng có như V,GV trẻ thì tôn trọng những bạn LGBT và loại 3 GV lớn tuổi nhưng vẫn"
1843,@ngu829828282828w nè😂
1844,bà khánh chi nhìn mặt kiểu ko muốn tiếp chuyện với bạn này . bà này chỉ kiểu thích con trai thành gái sao á trời
1845,me too 😌
1846,"ai biết địa chỉ nhà bạn ấy cho mình đi,mình gửi cho vài chiếc váy mặc chơi"
1847,LGBT là gì ấ😳
1848,"4, 5 là sai nhé. Tích tiểu thành đại mà ngày nào cũng làm cũng vất, và cái con gái nói là ngta đó là điều con gái phải làm con trai ko làm ko sao"
1849,@︎ chắc bn dag cần nhỉ?
1850,Học viện báo chí và tuyên truyền đúng hơm ? 🥰
1851,Cặp Tú Tri bye r
1852,bị kiện rồi lại bảo ko phải em làm:)))
1853,Ông ck này lsao hả mn ?? 🫤
1854,"Uoc j đ có ai bảo t ảo tưởng khi t khó chịu về việc bị đụng chạm da thịt',"
1855,thấy e đẹp một cách hiền dịu quá ak🥰🥰
1856,"chả ai muốn áp lực cả mà chính xã hội này tạo áp lực cho đàn ông, một người đàn ông không có công việc ổn định, không có tiền thì các bạn có ở bên"
1857,để a.😁
1858,e dễ thương quá ❤❤❤
1859,"Cặp này ăn nói rất dễ thương ! Mong hai em mãi mãi có một tểnh yêu vững bền, chúc gd sơm đạt được sợ nguyện như những gì em mong đợi ☘️"
1860,"nhỏ không học lớn lên làm mẹ chồng, mn đừng học theo đừng có tưởng bở là con gái ko cần học lấy chồng để chồng lo, mình phải có kiến thức thế mới hay!"
1861,@nhuy08206 tao xỉuu
1862,thương 2 em
1863,"Thanh Pham ủa bo đì này quen quen?',"
1864,"Minh Anh ở đâu dui nhất =))))))))))',"
1865,les à ?
1866,Xã hội bay h sao nhiều thế nhỉ .. 😂
1867,túm lại là định kiến của con ng chứ hok có sai đúng ko có cái gì là trái lại cái gì hết
1868,"Èo 6,7 triệu thì lương ngang cô lao công. 🥺🥺. Thế học lắm làm gì, học gì thực tế ra ngoài mà làm😳"
1869,V mak nhật đóng phim lsao z 🥰
1870,"Bà này đáng yêu xỉu luônn áaa , coi gần chục clip liên tiếp 🥰"
1871,"Chủ trương của nhà nước vẫn là tôn trọng LGBT nhưng k công nhận kết hôn đồng tính',"
1872,"Chắc tại t nhạy cảm quá, nhưng mà việc lấy LGBT ra làm contend thế này bị sao ấy. Làm thế thì mấy bạn chưa rõ về cộng đồng sẽ sinh ra ác cảm á"
1873,bên điện tử thui
1874,"hmm ngoại tình là sai rồi, nếu gặp được người hợp ý làm bản thân muốn sống thật thì li hôn giải thoát cho ngta, đừng làm khổ ngta quá :))))"
1875,cũng có vài ng kì thị B nữa cũng chẳng hiểu
1876,"Nói mẹ đi cứ ấp a ấp ún con mẹ tụi m',"
1877,Mình ko kỳ thị. Nhưng hiện nay có quá nhiều ct về LGBT. Trẻ em xem nhiều ct như vậy sẽ bị ảnh hưởng tâm lý
1878,thật ra k phải lúc nào cũng ưu tiên cho các đối tượng đó. tuỳ case thì sẽ ưu tiên đối tượng khác nhau. trẻ em đc ưu tiên vì sẽ tạo nên thế hệ mới á.
1879,là sao ta ???
1880,cô chủ nhà dth 🥺
1881,Cs VN là t đi theo r mà
1882,22 năm rồi vẫn thế ko ai biết👍🏻
1883,"cứ ngoại tình kà sai r,cãi s đc?"
1884,Quen bi kiểu mình phải chiều người đó.
1885,tôi bỏ bằng kỹ sư...về kinh doanh doanh thu gắp 100 lần
1886,K hiểu sao '' chị'' này được tuyển làm MC??? 😏
1887,tôi còn k biết lương t làm của t không đây 😂😂😂😂 ở đấy mak coi thường 🤣🤣
1888,con là người mạnh mẽ phát huy tính cách của mình con nhé ủng hộ kênh con
1889,ko muốn quen với lấy vk luôn 🤣
1890,Hẻo team đc tôn trọng không😂😂😂
1891,"đọc cmt 1 lúc thì thấy mấy bạn lgbt cho rằng lgbt là xu hướng thời đại, đại diện cho sự tiến hoá?
kì thị thì mấy bạn bơ được mà?"
1892,"Kanhy trai thẳng mà bây',"
1893,@plinh3011 nắm tay trai chưa
1894,Chị Múi nèeee🥰
1895,có ai như tui ko vừa bóng vừa nghèo nữa
1896,chắc làm mãi mà ko nổi tiếng nên đu dây idol để nổi đây mà 😂
1897,cái vấn đề này làm sao mà cứ nói suốt vậy?
1898,Bố mẹ cô dâu đâu
1899,Tui đồng ý🏳️‍🌈
1900,tin chuẩn hok sốp
1901,"tôi chỉ hỏi thế giới 4 từ th
 ""Công Bằng Ở Đâu?"""
1902,"HỒI XƯA COME OUT LÀ BỊ CẢ XÃ HỘI KÌ THỊ LÊN ÁN, NÊN NẾU CÓ LỠ LGBT CŨNG PHẢI GỒNG LẤY VỢ. CHỨ THỜI NÀO MÀ CHẢ CÓ LGBT."
1903,"tr ơi chắc ad cũng chán lắm r =(((( năm nào cũng nói mà sao tụi này lì quá',"
1904,Vậy t đi lấy chồng đây 😞
1905,"Mẹ có 2 nhóc , nếu sau này các con có như thế nào có yêu trai hay gái mẹ đều chấp nhận. Điều yêu thương và che chở cho 2 con. Thương LGBT"
1906,Vì là con ông trump
1907,Mk là con trai còn mê nữa là. 😁😁
1908,Ủa rồi nói chuyện có dễ thương quá không dạ?
1909,Và ở nhà tui nữa . Trục xuất gia môn
1910,"Nó vốn dĩ đâu phải căn bệnh đó là lẽ đương nhiên thôi. Thiết nghĩ mn ở quê cần có cái nhìn khách quan hơn về vấn đề này. Ngta sinh ra có quyền sống đúng với những gì mình muốn.',"
1911,Ụa rồi cho em hỏi anh đó có lỗi gì đâu mà phải xin ( em chỉ thắc mắc)
1912,nhả vía cho mấy bạn được gia đình chấp nhận sự thật về giới tính nè🙆
1913,ô môi mà kêu đi lấy ck t cũng lạy mấy mẹ dô diên lun'
1914,"bà HTL có clip cùg bạn trai mà, sao jo lại yêu đồg giới. Yêu dc cả 2 sao?"
1915,là trường báo...
1916,hiện nguyên hình rồi ak duy . duy ơi là duy
1917,tại sao ổng không tạo ra loại thuốc giúp người ta không kì thị LGBT!?
1918,@Jinoo Khánh lên Comeout luôn nè
1919,tui mà nói thì tui chết 😅
1920,Tự nhột chứ ổng cũng chưa nói tên của Hương Giang ra mà 😁
1921,Hayy lắm chị
1922,"sinh ra là LGBT là đã phải chịu nhiều sự gièm pha rồi ,may mắn họ đều có tài năng và sự mạnh mẽ .mình mong all mng đều đc hạnh phúc và công nhận họ❤❤"
1923,nếu chọn việc cứu 1 người phụ nữ và 1 người đàn ông tôi sẻ chọn đàn ông
1924,Yêu thương kì cục
1925,Kh come out là cũng kh ai nghi ngờ cái giới tính của ổng luôn đó. Từ tướng tá tới giọng nói men quá trời
1926,Tôi mù nghệ thuật nha .
1927,"cao thanh tú , đẹp xinh tự nhiên 👍"
1928,"Đit me may thăng chông ngu vay bo sơm cho khoe vơ mjnh ma no băt ngoi ơ bêp an ngu con me chống vơi thằng như chưa con cho',"
1929,"Chất lừ, chấm phẩy! 😎@nhẹ nhàng tại nhà88"
1930,Thk nổi tiếng và cái kết dư luận chửi thấy mọe🙂
1931,nhìn mặt đã thấy .... 😒😒😒
1932,nam thất nghiệp cứ sang com pal làm nhé
1933,"coi anh là yêu đời hơn,trân trọng từng phút giây🥰"
1934,thấy 2 bạn thật hp chúc 2 bạn sớm có quí tử nhé
1935,Ủa cái tên quen quen
1936,chị chia sẻ kinh nghiệm làm người mẫu ảnh với ạ
1937,"em không biết cái này có offensive hong nhưng mà em thấy vài người vẫn thừa nhận ưu tiên nghiêng về 1 bên hơn, nên chắc họ hỏi cái đó chăng?"
1938,Chắc tại làm MC mãi mà không nổi tiếng nên phải hờ vào Hg đó😂😂😂
1939,Cảm ơn bạn đã chia sẻ niềm vui
1940,"Gia Đoan ê tui cũng đi siêu thị quài mà ko dc gặp mấy chị z bà oi',"
1941,"Minh Anh chồng biến hình',"
1942,trai chẳng phải gái cũng ko ghen làm gì😂
1943,"nhiều người nói do gia đình bắt buộc các lí do, nhưng nếu bạn chịu theo cái bắt buộc đó thì làm ơn bẻ lại được cái giới tính chứ đừng đi ngoại tình"
1944,"Nguyễn Thành Luân mua cánh làm tiên nữ winx nè :)))))',"
1945,"và ""tôi cũng z"" là những trẻ mồ côi Chính Hiệu của Quốc Gia"
1946,"Ngọc Châu Bủm Kiều Đỗ Thị Huyền Trang đã come out hết chưa..??',"
1947,Đẹp thật mà. Đúng là con gái luôn💕
1948,Muốn được nổi tiếng đay mà.
1949,"Tự thân các alpha male nói là Con trai phải mạnh mẽ, phải gánh vác, phải lo được gia đình,... rồi sau đó lại nói là mấy ai hiểu được nỗi khổ đàn ông😌"
1950,Ê bộ lông chân ông này giống t á😂😂😂
1951,"Cái nết phải làm sao để dù có cơ bắp + menly cũng không một ai mê chứ, nhất là thằng chế ra cái meme này đã tự chứng minh nó ế bằng thực lực.',"
