Unnamed: 0,Content,Label
5586,1 phận bất_tài biếng cảm bất_mãn với đời kia quay thời phân_chia chả được hồn,0.0
5587,suốt mấy hôm đau tiễn đời tuôn mắt trời tuôn mưa … chiều chạy thăm ướt lạnh vườn cau mấy gốc dừa,0.0
5588,bọn phản_quốc,0.0
5589,miền trung hóng,0.0
5590,hơi bủh ✨,0.0
5591,tôi miền trung đọc mấy bình luận phân biệt vùng miền buồn_buồn,0.0
5592,chó sủa mặc_kệ im phản_ứng đag e_ngại sủa chó sủa,0.0
5593,cali bulon,1.0
5594,đừng quên bắc trung nam,2.0
5595,chia_rẽ đất giặc chia_rẽ,0.0
5596,cầu_hiền lương chào anh em bắc_nam,0.0
5597,chả đứa đéo bình luận phân_biệt nick toàn núp_bóng nick ảo,0.0
5598,vậy tụ trẻ,0.0
5599,tội chia_rẽ dân_tộc tội 2 phản_bội tổ_quốc,0.0
5600,hồ tất bây lm được hồi 40 Trung Quốc chiếm lấn quân_đội pháp hồ trí cứư,0.0
5601,5 hồ dạy,0.0
5602,đeo lũ trẻ_ranh mạng xạo l ta hi_sinh hoà_bình cố war lũ ngu,0.0
5603,sai_lầm hoá,0.0
5604,❤,0.0
5605,❤ ️,0.0
5606,mầm_non hệ tương_lai đất ),0.0
5607,vụ cháu hồ công_dân yêu,0.0
5608,cali khóc rời đi trg nhục_nhã,1.0
5609,kì_thị miền lắm,0.0
5610,parky lỏ,1.0
5611,parky namky câu mấy thằng cai_sữa mẹ chấp,0.0
5612,quốc_tịch suy thất_vọng ‍,0.0
5613,oki namky,1.0
5614,anh em phân biệt vùng miền bắc trung cali nhe,1.0
5615,chiến chiến thần bàn_phím 4 0,0.0
5616,tôi nghỉ nều không đi_giải cứu đất tụi bay hôm không,0.0
5617,parky cá_rô_phi,1.0
5618,đo bọn gì không không,0.0
5619,chủ video phân biệt vùng miền đừng ên lũ parky,0.0
5620,37 na chào anh em,0.0
5621,park … trung ),0.0
5622,đứa trẻ chiến kết_thúc thằng,0.0
5623,bắc_nam_thống 1 …,2.0
5624,0 sai đế_quốc,0.0
5625,chia buồn gia_đình sinh nhx đứa phản_động + không yêu nc thành xúc_phạm hệ trẻ tàn nát,0.0
5626,đứa 3 miền tao đọc bình luận đi,0.0
5627,hiện_đại chiên nam bắc 3 2 trc miền bắc đuối lý cok,0.0
5628,mấy coment pak không tiktok báo_cáo sai_phạm,0.0
5629,kệ mấy ac clone spam đi,0.0
5630,giải thằng phản_động động_thái đi mõm gì … xử,0.0
5631,cứu 1 cứu dân_tộc thành phân biệt vùng miền như thế này xuất_hiện,0.0
5632,ok park cực,0.0
5633,dân xứ đi đường cứu suốt 30 ròng_rã dân khổ khóc dân cống_hiến đời dân thể_tất,0.0
5634,hẳn chiến mấy thành học trốn thương_hại,0.0
5635,réo ngkh parky na ki cay_cú đáp vậy parky cay,1.0
5636,chán hệ bây,0.0
5637,lũ phân_biệt miền chia bè chia phái bao nông_cạn cỡ ảnh đi,0.0
5638,thiển_cận điên,0.0
5639,bọn bình luận parky chủ_yếu toàn phản_động thoi miền nam miền người người kia,0.0
5640,vô_học = ),0.0
5641,tiktok không parky cấm xúc_phạm hành_vi tiêu_cực mấy bình luận bth đánh tiêu_cực,0.0
5642,cường > thua cin > parky namky không gì nx,0.0
5643,o kê nhe parkụ,1.0
5644,lũ trà_trộn đất hình chữ s tụi bây việt_gian giặc,0.0
5645,ước không tik tok facebok,0.0
5646,) hy_sinh kh mày phân biết miền ( táp bá vô ),0.0
5647,vậy trungki tui không phai 1 hé,0.0
5648,bảo cụ xưa gọi chó kiki công chó ngoan với khôn lắm,0.0
5649,không p mấy thằng cận huyết namky đi cắn,0.0
5650,bé mấy đứa thành sĩ cứu thành_công an bảo_vệ dân rồi thành lũ vô_học,0.0
5651,cãi_lộn mấy đứa nít,0.0
5652,❤ ️,0.0
5653,miền trung bọn phân_biệt chán,0.0
5654,parky tụi tôi pịa,1.0
5655,thể kêu miền bắc không thiết parky gọi miền nam không namky,0.0
5656,bình luận toàn mấy đứa khôn,0.0
5657,kêu praky nhảy_dựng,0.0
5658,thời miền nam sân_si miền bắc ác bọn bố mẽo lo anh em tiến gòn bọn,0.0
5659,nhạc,0.0
5660,đất ta,0.0
5661,tui,0.0
5662,mong trẻ nhiễm mấy tư_tưởng phân biệt vùng miền,0.0
5663,namky thành_phố,0.0
5664,ơn miền bắc hùng miền bắc bắc trung nam nhag ❤ ️,0.0
5665,bắc_nam 1 ta,2.0
5666,chó parky,0.0
5667,đời hi_sinh dân giờ toàn gì không,0.0
5668,đại_chiến lũ trẻ,0.0
5669,người,0.0
5670,party,1.0
5671,bố bố phán chuẩn ha parky ha,0.0
5672,lũ phản_động chống_phá đoàn_kết vấn_đề,0.0
5673,người park jiang,0.0
5674,parky namkiki,1.0
5675,tôi Thành phố Hồ Chí Minh thằng dám mặt tôi pk,0.0
5676,miền bắc mãi yêu miền nam miền nam chửi kệ,0.0
5677,ô_kê parky xưa đất gạo vác súng xún đánh miền nam,1.0
5678,bọn spam parky thik thùng xốp trôi_sông,0.0
5679,mãi không,0.0
5680,đọc bình luận ngán 1 thành vô_học,0.0
5681,cali đu khóc lỡ miệng chửi parky rơi lệ,1.0
5682,đứa gọi parky đứa mù lịch_sử không tổ_tiên bắc sông gianh,0.0
5683,parky tôi sống yên_nghỉ,0.0
5684,gáy vậy thằng hễ ch parnamky,0.0
5685,parky namkiki,1.0
5686,trẻ bây toàn lũ thất_học,0.0
5687,tui người park_trung,0.0
5688,Việt Nam 1 phát_triển xong phân_biệt miền chiến_tranh thời không quý độc_lập,0.0
5689,mấy bọn mấy câu đấy tk tư hack spam tiktok,0.0
5690,miền trung = ),0.0
5691,bọn trẻ hùa,0.0
5692,yên_tâm đi anh em nghiệp đừng thảm án,0.0
5693,nhạc gì nhể,0.0
5694,tôi miền tây bắc_nam hỗn_loạn,0.0
5695,namky parky đừng phân_biệt miền,0.0
5696,len mag chui vui vay thoi dân mjh đoàn_kết lắm,0.0
5697,toàn miền nam xúc_phạm miền bắc miền bắc ns đên phân biẹt miền,1.0
5698,đăng 10 video thể thay_đổi,0.0
5699,trungki ta,1.0
5700,parky bọn tôi chống giặc namkiki mày bắt với giặc,0.0
5701,tui miền trung khoẻ toàn được bắc_nam chiếu_phim tập mãi không,0.0
5702,đọc bắt 1 niên phân_biệt miền mấy a hùng bình luận gì,0.0
5703,parky bọn tôi thủ_đô parky bọn tôi lăng parky bọn tôi giải_phóng bọn miền nam mày không parky mày chả,1.0
5704,bắc trung nam,2.0
5705,chửi đam_mê,0.0
5706,mạng màu gọi chiến_tranh kiểu không tiếng súng chiến cia đả với chia rẻ dân tọc,0.0
5707,tôi đợi thằng vô xúc_phạm ),0.0
5708,bạn trẻ hiện chả đất nhiêu bom_đạn lính chiến_đấu giành độc_lập đất,0.0
5709,itachi,0.0
5710,dog parky,0.0
5711,tội_đồ đất nc Việt Nam,0.0
5712,nam bắc lực cắt thành giới trẻ hiện đem phân_biệt miền trò thất_vọng,0.0
5713,giới trẻ suy_thoái,0.0
5714,hai miền nam bắc 1 tao nam người ta pk tức dùm,2.0
5715,thoy cn hó cắn đàn bây giờ,0.0
5716,giãy đành_đạch,0.0
5717,nam bắc lực thể chia_cắt,2.0
5718,party,1.0
5719,toàn bọn phản_động chia miền,0.0
5720,namekey parky yal re uncle ho s nephew,1.0
5721,respect,0.0
5722,sinh_vật sống thông_cảm,1.0
5723,không mấy đứa thành căm_ghét ta bọn học tiếng việt rồi lập ac clone,0.0
5724,kp bố_mẹ thầy miền dậy mấy không,0.0
5725,bao dân namky chương_trình kiện đất,1.0
5726,tụi packy cú không dám minh packy thoi tao thây gọi namky tao thây bthuong,1.0
5727,lướt bọn quê,0.0
5728,thực giáo_dục thay_đổi thức đùa chán dừng,0.0
5729,tụi bây độc_lập phản_động àk,0.0
5730,nam ki,1.0
5731,mấy đứa nít namki parkyt đag du_lịch Thành phố Hồ Chí Minh địa giao_lưu mấy thằng coment parki,0.0
5732,hàng ngàn bắc_nam hy_sinh xoá vĩ_tuyến 17 bây đứa trẻ được mong_đợi xây_dựng đất parky namky = (,0.0
5733,bắc trung nam ❤ ️,2.0
5734,góp sức nạn phân biệt vùng miền việt_nam,0.0
5735,calidognia,1.0
5736,bắc trung nam,2.0
5737,đoàn quân việt_nam đi ( hát tiếp ),0.0
5738,không đứa trẻ mấy 30 40,0.0
5739,đừng nổi phân_biệt ta mãi_mãi 1,0.0
5740,quên thân dân phục_vụ,0.0
5741,tôi thành học_hành chốn suy như thế này tội_nghiệp thành như thế này,0.0
5742,mấy đứa cali đừng ùa gì gì kệ đi,0.0
5743,heh hồ giáp quyết_tâm học đh hà_nội cảm lựa đắn,0.0
5744,kệ đi dần tụi tụi suy xưa ngẫm,0.0
5745,chiến đứa trẻ đừng chấp trẻ,0.0
5746,parkỳ,1.0
5747,oai đời dám hé,0.0
5748,vũ 21 cớ quan_trọng thức thức,0.0
5749,bọn phân biệt vùng miền được mõm mạng xã hội,0.0
5750,miền chê_bai chửi lmj mệt tôi quen nhìu thk bắc kì lắm không ưa nổi tht tôi né không hợp được,0.0
5751,đá bóng phân_biệt chủng tốc thắc_mắc phân_biệt miền,0.0
5752,chấp gì mấy đứa kon nít chán đéo qtam củng nít,0.0
5753,trc miền nam giải_phóng không lãnh_đạo bắc chủ chủ được hưởng quyên lợi …,0.0
5754,gián_điệp cali xâm_nhập việt_nam chia_rẽ anh em,1.0
5755,mấy bố vô công nghề rách mạng phân biệt vùng miền rồi chờ rep,0.0
5756,nô vong cali xong ứ máu không chứa_chấp nô vong,1.0
5757,cháu bắt phân_biệt miền rồi đấy,0.0
5758,tôi bac liêm,0.0
5759,parky loạn_ngôn ngữ,0.0
5760,nameki đứa ruột miền bắc hư ta giải_phóng,1.0
5761,cali cay lắm ) mấy thằng tiếng việt phân_biệt miền vả mồm ) học khổ đấy,1.0
5762,cali phân biệt vùng miền,1.0
5763,tôn_trọng bảo_vệ,0.0
5764,quảng_ninh parky mày độc_lập,1.0
5765,kệ phong_trào parky mankiki tôi monkey,1.0
5766,kiki ngoan mẹ ngậm xương,1.0
5767,ta anh em phân_biệt miền,2.0
5768,ta parky namky ta miền bắc miền nam miền trung ta việt_nam đoàn_kết,2.0
5769,hậu giáo_dục không chốn thành không xứng người Việt Nam,0.0
5770,quan_tâm gì nhắn mãi đừng quân tâm nhắn,0.0
5771,cali,1.0
5772,người không phản_quốc không thức được đag ns parky namky nx,0.0
5773,rừng núi dang nối biển ( hát tiếp ),0.0
5774,tao không chiến mấy thằng cali spam bắc vô nam không phân biệt vùng miền mấy thằng nhóc cali,1.0
5775,thời_chiến Việt Nam chia_cắt thành bắc trung nam ( kỳ ) thống_trị tẩy_não thể_hiện khinh_bỉ được giải_phóng bắc trung nam,0.0
5776,mấy đứa trẻ được khốc_liệt chiến_tranh trưởng_thành được,0.0
5777,giờ phạt tù rồi = ),0.0
5778,bây đừng phân_biệt miền cảm_giác kỳ_thị tả tau nghệ_an vô nam hấn ghét lắm nhưng mà tôi qtam,0.0
5779,5 dạy liệu quên,0.0
5780,1 yêu tổ_quốc yêu đồng_bào bọn phân biệt vùng miền được,0.0
5781,công_ơn ta hi_sinh mảnh đất Việt Nam tôi đời_đời mãi tôi kh người miền miền nam đừng,0.0
5782,khóc thương cko bọn mày không được mẹ dậy dỗ,0.0
5783,tao người bắc_nam yêu miền trung …,2.0
5784,parky khóc,1.0
5785,sai,0.0
5786,narmkycho,1.0
5787,bình luận 10 nam bắc 1 phân biệt vùng miền ❤ ️,2.0
5788,trách phân biệt vùng miền sinh 1 gia_đình 1 giáo_dục trừng_phạt đối thương,0.0
5789,bắc trung nam 1,2.0
5790,mấy bọn ranh đông đội ta,0.0
5791,bọn calicon không dám bình luận,1.0
5792,hào việt_nam,0.0
5793,lập hiệp_định giơ ne vơ,0.0
5794,name nhạc,0.0
5795,tôi miền nam không được mấy phân biệt vùng miền,0.0
5796,mấy đứa lẽ giáo_dục tinh_thần dân_tộc,0.0
5797,mấy đứa bình luận vô_học miền nam đừng rep tụi kệ bọn đi,0.0
5798,hi_sinh đời đổi 3 chữ độc_lập hạnh_phúc đất việt_nam,0.0
5799,không trẻ 1 phụ_nữ đàn học thao_túng dắt,0.0
5800,thử được = ),0.0
5801,miền nam chào anh em miền bắc nhá,0.0
5802,đi mấy đứa phản_động phân biệt vùng miền report trợ_giúp,0.0
5803,việt_nam chào a3 3 miền,0.0
5804,tôi phân_biệt nhưng mà không miền bắc giải_phóng bây miền nam quân xâm_lược bóc_lột khô tài_nguyên,1.0
5805,tôi không cali,1.0
5806,sánh hoài_mệt,0.0
5807,miền trung sinh gắn_kết nam bắc đất nc cs chiến_tranh c sẻ bảo_vệ đất nc dung phan_chia,0.0
5808,học lắm xong đi phân biệt vùng miền 1 hệ trẻ Việt Nam cứu,0.0
5809,chê_bai phân_biệt sắc_tộc đen_trắng quê_hương chia 2 miền nam bắc,0.0
5810,nhạc anh em,0.0
5811,không thằng cali gáy,1.0
5812,miền trung chào anh em miền bắc miền nam nha,0.0
5813,packy,1.0
5814,bắc_nam cồn cảnh ruột_thịt đấu_tranh_thống thành_công bắc_nam ta vui mấy thân_nôm_na,2.0
5815,hồ dạy 1 yêu tổ_quốc yêu đồng_bào bao_nhiêu hùng hi_sinh đất mấy tphan nhảy chia_rẽ tc,2.0
5816,mẹ việt_nam hùng miền nam lắm,0.0
5817,giới trẻ buồn lắm,0.0
5818,bận cơm_áo_gạo_tiền rảnh đấu_tranh mạng toàn mấy 1 2 3 suy đừng chấp,0.0
5819,miền nam nam bắc trung nam anh em phân_biệt,2.0
5820,thcs đan_phượng 6 học_sinh cầm hàng nóng đi đánh nhautrường,0.0
5821,thằng chửi pk chửi ch ó lì đĩa đa ac mù thông,0.0
5822,hy_sinh đất,0.0
5823,rep bình luận tụi gì toàn bọn cali bọn trung ac clone rồi bình luận mày chửi bình luận nổi đừng qtam lặng,1.0
5824,party,1.0
5825,parky trunky namly 1,1.0
5826,người việt vậy p phân_biệt bắc_nam người việt vậy 1 tiếng bắc 2 tiếng nam,0.0
5827,lũ trẻ được yêu tổ_quốc yêu đồng_bào không 5 hồ dạy,0.0
5828,cali,0.0
5829,anh em miền bắc chào anh em miền trung miền nam nhae,0.0
5830,tụi trung_quốc,0.0
5831,nuôi đi,0.0
5832,rãnh rãnh người ta rãnh ưa nhãm nhãm giờ gay chiến đồng xưa hoà_bình rãnh hán,0.0
5833,suy câu,0.0
5834,vid không mấy thằng caili,1.0
5835,câu hiền_lương chia đôi 2 miền nam bắc,0.0
5836,mik người bắc 1 quen game người miền nam được 4 thân lắm,0.0
5837,haha tôi bắc_nam khứa dám câu mặt đời_đời thoải_mái,0.0
5838,calicon miền nam gì miền bắc giải_phóng,1.0
5839,coment khu_vực văn_minh phết,0.0
5840,parky,1.0
5841,bắc trung nam việt_nam,2.0
5842,cụ chiến_tranh_thống 2 miền giờ cháu chia rẻ ( bố mày dân Việt Nam ),0.0
5843,bình_luận toàn mấy thằng phản_động,0.0
5844,vụ chửi miền nam,0.0
5845,xưa ngờ parky thói cớp bóc,1.0
5846,facebook coi mấy video miền nam miền bắc dô mỉa_mai chửi đồ kiểu,0.0
5847,người được đi học đàng_hoàng chẳng phát_ngôn được mấy câu thành chủ_yếu thất_bại giáo_dục,0.0
5848,quên 5 hồ dạy,0.0
5849,chúc phân biệt vùng miền ải chỉa suốt đời,0.0
5850,bắc_trung,1.0
5851,vĩ_tuyến 17 vẩn,0.0
5852,kẹ đi,0.0
5853,vụ bế phường phân biệt vùng miền,0.0
5854,namkiki,1.0
5855,mạng parky kiểu kêu lật_đổ chế_độ cộng_sản đường im chả gì,0.0
5856,câu xe chạy miền nam xe trái_tim,2.0
5857,thằng cận huyết phân_biệt miền kì_thị sống lắm,0.0
5858,đừng phí thời_gian chấp mấy thành kia bây ôi,0.0
5859,parky p = phóng_khoáng a = an_nhàn rồi = rực_rỡ không = khôn_ngoan y = yêu_thương,0.0
5860,đừng vấn_đề liên_quan parky dần lãng_quên,0.0
5861,cúi mặt,0.0
5862,namkiki,1.0
5863,khỉ,0.0
5864,park …,0.0
5865,yêu đất việt_nam,0.0
5866,parky gì vậy,0.0
5867,tác_hại vc không được học,0.0
5868,parky,1.0
5869,bắc trung nam 1,2.0
5870,parky,1.0
5871,namki,1.0
5872,mấy tim vậy,0.0
5873,pk khóc,1.0
5874,thằng bình luận pbvn tôi,0.0
5875,mạng parky namky đời tha,0.0
5876,mấy thằng trẻ bình luận parky không nghĩa,0.0
5877,god bro,0.0
5878,bắc_nam 1 trừ mấy thằng gốc bắc ),1.0
5879,đôi bờ hiền_lương,0.0
5880,lí_tưởng hồ vĩ_đại,0.0
5881,tao 1 đứa học rộng ) đọc 5 hồ dạy ròi,0.0
5882,tao mẹ tụi mày tao nhục lắm mấy hành_vi đ,0.0
5883,kh nỗi,0.0
5884,1 solo rượu anh em nam đặc_biệt miền tây,0.0
5885,vũ 21 cớ bọn phản_động,0.0
5886,1 thành vơ công_lao vẻ thượng_đẳng bọn giải_phóng miền nam hôm miền nam,0.0
5887,nam kỳ chào anh em miền trung miền bắc,0.0
5888,cháu ngô đình diệm,0.0
5889,bắc không giúp nam nam mắt nam không mắt lun,0.0
5890,y_nguyên câu hát miền nam nỗi miền nam mong nỗi mong câu tất miền nam ruột_thịt,0.0
5891,đời cống_hiến giới trẻ bây nam bắc 1 1 việt_nam vô_địch,0.0
5892,kệ đi trẻ trâu,0.0
5893,người chs được chs không chs được miền thể kia không s,0.0
5894,kid parky,0.0
5895,miền bắc miền trung miền nam việt_nam phân_biệt miền,2.0
5896,thề miền bắc mấy miền nam vui thương tr,2.0
5897,clip up kênh được không,0.0
5898,không bọn bình luận linh_tinh nhể 1 vid yêu,0.0
5899,đán nít 9 x,0.0
5900,bắc_nam 1,2.0
5901,đứa 2 ảnh bình_luận tụi đừng rép được,0.0
5902,bọn cali toàn chia_rẽ k_hà,1.0
5903,❤ ️,0.0
5904,_trung,0.0
5905,ài ac cloun quấy_phá chia_rẽ không bận_tâm gì mik,0.0
5906,việt_nam muôn,0.0
5907,5 ki buoi,1.0
5908,nhạc quên rồi,0.0
5909,không khôn,0.0
5910,biến ✨ • _ • ✨,0.0
5911,cẩn_thận mồm,0.0
5912,bắc vô nam nối_liền cánh ( mời nối_tiếp ) ❤,0.0
5913,ta không phân_biệt miền,0.0
5914,vd xu_hướng mấy họn phân biệt vùng miền,0.0
5915,bắc_nam 1 ❤,2.0
5916,bắc_nam ❤ ️,2.0
5917,bố_mẹ dạy tao dạy,0.0
5918,vụ b2c icd mck orijin hành không,0.0
5919,tk ngon sủa câu đi,0.0
5920,miền nam đừng vô cãi nx báo_cáo bình luận rồi block đi khoẻ chấp gì tụi nít ranh mấy thằng cali phản_động,0.0
5921,bắc_nam_lực thể chia_rẽ,2.0
5922,mẹ không biết dạy kiểu parky namkiki,0.0
5923,thk mấy câu không cn rồi,0.0
5924,toàn lý 1 đi hẳn 1 tập_thể tôi cx mấy đứa bình luận parky namky không đầu_óc cái gì,0.0
5925,mấy bạn đăng mấy vd lọc mấy bình_luận phân biệt vùng miền tụi cali phá,0.0
5926,bọn bắc_nam mi lu micky tôi sổng lỗi anh em,0.0
